"icao","name","city","country","lat","lon","elev_ft","size","continent","runway_ft","paved"
"YBEG","Bening Field Airport","","AU","-19.653334","146.293671","1014","small_airport","OC","5600","0"
"YBEL","Bothwell Airport","Bothwell","AU","-42.369482","147.029538","1194","small_airport","OC","4790","0"
"YBEO","Betoota Airport","","AU","-25.694791","140.738339","91","small_airport","OC","3543","0"
"YBEV","Beverley Airport","","AU","-32.13330078125","116.94999694824219","","small_airport","OC","4790","0"
"YBGB","Beagle Bay Airport","Dampier Peninsula","AU","-17.0165","122.6464","124","small_airport","OC","3280","0"
"YBGI","Balgair Airport","","AU","-31.066699981689453","125.66699981689453","","small_airport","OC","3772","0"
"YBGO","Balgo Hill Airport","Balgo","AU","-20.148333","127.973889","1440","small_airport","OC","5282","0"
"YBGR","Bridgewater Airport","Bridgewater On Loddon","AU","-36.619558","143.952109","91","small_airport","OC","7217","0"
"YBGT","Budgerygar Airport","","AU","-25.3700008392334","143.7729949951172","","small_airport","OC","3001","0"
"YBGY","Biniguy Airport","","AU","-29.504999","150.192001","785","small_airport","OC","6561","0"
"YBHI","Broken Hill Airport","Broken Hill","AU","-32.0013999939","141.472000122","958","medium_airport","OC","8251","1"
"YBHK","Bushy Park Airport","","AU","-21.266700744628906","139.7169952392578","","small_airport","OC","3280","0"
"YBHM","Hamilton Island Airport","Hamilton Island","AU","-20.3581008911","148.95199585","15","medium_airport","OC","5591","1"
"YBIA","Bingara Airport","","AU","-29.815165","150.534351","970","small_airport","OC","4476","0"
"YBIE","Bedourie Airport","Bedourie","AU","-24.3461","139.460007","300","medium_airport","OC","4921","1"
"YBIL","Billiluna Airport","","AU","-19.566699981699998","127.666999817","1000","small_airport","OC","3608","0"
"YBIR","Birchip Airport","","AU","-35.999699","142.917007","340","small_airport","OC","3422","1"
"YBIZ","Bizant Airport","Lakefield National Park","AU","-14.7402777778","144.119444444","65","small_airport","OC","3608","0"
"YBJW","Banjawarn Airport","","AU","-27.66670036315918","121.5999984741211","","small_airport","OC","4921","0"
"YBKE","Bourke Airport","","AU","-30.039199829101562","145.95199584960938","352","medium_airport","OC","6004","1"
"YBKS","Barkly Wayside Inn Airport","","AU","-19.709199905395508","135.81900024414062","","small_airport","OC","3608","0"
"YBKT","Burketown Airport","","AU","-17.748600006103516","139.53399658203125","21","small_airport","OC","4501","1"
"YBLA","Benalla Airport","Benalla","AU","-36.551899","146.007004","569","medium_airport","OC","3422","0"
"YBLB","Billabong Road House Airport","Meadow","AU","-26.821394","114.6112","443","small_airport","OC","3280","0"
"YBLC","Balcanoona Airport","","AU","-30.535","139.337006","144","small_airport","OC","4199","0"
"YBLD","Brooklands Airport","","AU","-31.823078","116.799291","","small_airport","OC","3608","0"
"YBLG","Bollards Lagoon Airport","","AU","-28.981855","140.857666","","small_airport","OC","4593","0"
"YBLH","Bellalie Airport","","AU","-27.011318","142.958236","","small_airport","OC","3608","0"
"YBLL","Bollon Airport","","AU","-28.051247","147.481799","182","small_airport","OC","3500","0"
"YBLM","Blinman Airport","","AU","-31.118600845336914","138.7259979248047","1991","small_airport","OC","3608","0"
"YBLN","Busselton Margaret River Regional Airport","Busselton","AU","-33.687222","115.400278","55","small_airport","OC","8071","1"
"YBLT","Ballarat Airport","","AU","-37.5117","143.791","1433","small_airport","OC","4150","1"
"YBLU","Bellevue Airport","","AU","-27.612778","120.593889","1555","small_airport","OC","5223","0"
"YBMA","Mount Isa Airport","Mount Isa","AU","-20.66638","139.488468","1121","medium_airport","OC","8399","1"
"YBMD","Bloomfield River Airport","","AU","-15.8736000061","145.330001831","","small_airport","OC","3198","0"
"YBMI","Boomi Airport","","AU","-28.728373","149.595181","618","small_airport","OC","4265","0"
"YBMK","Mackay Airport","Mackay","AU","-21.170816","149.182588","19","medium_airport","OC","6499","1"
"YBNA","Ballina Byron Gateway Airport","Ballina","AU","-28.833236","153.561471","7","medium_airport","OC","6234","1"
"YBNC","Bannockburn Airport","","AU","-21.799999237060547","145.08299255371094","","small_airport","OC","4921","0"
"YBNM","Benmara Airport","","AU","-17.918759","136.897717","","small_airport","OC","3280","0"
"YBNS","Bairnsdale Airport","Bairnsdale","AU","-37.887539","147.569379","165","medium_airport","OC","3612","1"
"YBOA","Boonah Airport","","AU","-28.017922","152.675857","318","small_airport","OC","3976","0"
"YBOD","Bodalla Airport","","AU","-26.299999237060547","143.38299560546875","","small_airport","OC","3280","0"
"YBOG","Boggabri Airport","","AU","-30.716699600219727","150.0500030517578","","small_airport","OC","3280","0"
"YBOK","Oakey Army Aviation Centre","","AU","-27.409262","151.736727","1335","medium_airport","OC","5410","1"
"YBOP","Boyup Brook Airport","","AU","-33.900001525878906","116.46700286865234","","small_airport","OC","3280","0"
"YBOR","Bordertown Airport","Bordertown","AU","-36.268104","140.721991","265","small_airport","OC","4265","0"
"YBOT","Boatman Airport","","AU","-27.269279","146.901841","","small_airport","OC","3280","0"
"YBOU","Boulia Airport","","AU","-22.913299560546875","139.89999389648438","542","medium_airport","OC","4180","1"
"YBOV","Border Village Airport","Border Village","AU","-31.639400482177734","129.01199340820312","308","small_airport","OC","3937","0"
"YBPN","Proserpine Whitsunday Coast Airport","Proserpine","AU","-20.494416","148.553583","82","medium_airport","OC","6801","1"
"YBRA","Benambra Airport","","AU","-36.9668665594","147.699143887","2200","small_airport","OC","3805","0"
"YBRC","Barrow Creek Airport","","AU","-21.542202","133.871959","","small_airport","OC","3937","0"
"YBRJ","Burren Junction Airport","","AU","-30.159024","148.974706","547","small_airport","OC","4048","0"
"YBRK","Rockhampton Airport","Rockhampton","AU","-23.380019","150.475359","34","medium_airport","OC","8622","1"
"YBRL","Borroloola Airport","","AU","-16.0753","136.302002","55","small_airport","OC","3770","1"
"YBRM","Broome International Airport","Broome","AU","-17.949194","122.2283","56","large_airport","OC","7769","1"
"YBRN","Balranald Airport","","AU","-34.624834","143.577114","210","medium_airport","OC","3888","1"
"YBRO","Bruce Rock Airport","","AU","-31.887467","118.115133","","small_airport","OC","3690","0"
"YBRU","Brunette Downs Airport","","AU","-18.637472","135.938355","700","small_airport","OC","4888","0"
"YBRW","Brewarrina Airport","","AU","-29.975792","146.81438","414","medium_airport","OC","4547","1"
"YBRY","Barimunya Airport","","AU","-22.673889","119.166111","2082","small_airport","OC","6365","0"
"YBSG","RAAF Base Scherger","Mission River","AU","-12.6239","142.087006","145","small_airport","OC","10003","1"
"YBSR","Blackstone Airport","","AU","-25.9867000579834","128.28799438476562","","small_airport","OC","5905","0"
"YBSS","Bacchus Marsh Airport","Bacchus Marsh","AU","-37.733333","144.421667","520","small_airport","OC","5098","0"
"YBSU","Sunshine Coast Airport","Maroochydore","AU","-26.593324","153.08319","15","large_airport","OC","9186","1"
"YBTH","Bathurst Airport","Bathurst","AU","-33.406817","149.651161","2435","medium_airport","OC","5594","1"
"YBTI","Bathurst Island Airport","Wurrumiyanga","AU","-11.764966","130.615774","67","medium_airport","OC","4823","1"
"YBTL","Townsville Airport / RAAF Base Townsville","Townsville","AU","-19.252904","146.766512","18","medium_airport","OC","7999","1"
"YBTN","Barton Siding Airport","","AU","-30.524589","132.675254","","small_airport","OC","3937","0"
"YBTR","Blackwater Airport","","AU","-23.6031","148.807007","657","medium_airport","OC","5023","1"
"YBTS","Battery Downs Airport","","AU","-19.433300018310547","145.85000610351562","","small_airport","OC","3280","0"
"YBTT","Buttabone Airport","","AU","-31.376562","147.606774","577","small_airport","OC","4226","0"
"YBTV","Batavia Downs Airport","","AU","-12.6592","142.675003","","small_airport","OC","3280","0"
"YBUD","Bundaberg Airport","Bundaberg","AU","-24.905039","152.322612","107","medium_airport","OC","6562","1"
"YBUG","Bulga Downs Station Airport","","AU","-28.5","119.73300170898438","","small_airport","OC","3937","0"
"YBUL","Bulgunnia Airport","Bulgunnia","AU","-30.184458","134.905157","","small_airport","OC","3937","0"
"YBUN","Bunbury Airport","","AU","-33.378056","115.676944","53","small_airport","OC","3330","1"
"YBUY","Bunyan Airfield","","AU","-36.1342008376","149.131979942","2540","small_airport","OC","4000","0"
"YBVA","Balaklava Airport","","AU","-34.090958","138.339801","","small_airport","OC","3986","0"
"YBWG","Bronzewing Airport","","AU","-27.365601","121.036003","1645","small_airport","OC","6692","1"
"YBWI","Burdekin Falls Dam Airport","","AU","-20.59564","147.095504","","small_airport","OC","3280","0"
"YBWM","Bulimba Airport","","AU","-16.8808002472","143.479003906","470","small_airport","OC","3280","0"
"YBWN","Bowen Airport","Bowen","AU","-20.017999","148.215245","8","small_airport","OC","4399","0"
"YBWP","Weipa Airport","Weipa","AU","-12.677493","141.922618","63","medium_airport","OC","5397","1"
"YBWR","Bolwarra Airport","","AU","-17.388299942","144.169006348","","small_airport","OC","4265","0"
"YBWT","Bowthorn Airport","","AU","-18.08329963684082","138.27499389648438","","small_airport","OC","3608","0"
"YBWW","Toowoomba Wellcamp Airport","Toowoomba","AU","-27.558332","151.793335","1509","large_airport","OC","9416","1"
"YBWX","Barrow Island Airport","","AU","-20.864444","115.406111","26","small_airport","OC","6234","1"
"YBXH","Branxholme Airport","","AU","-37.8672981262207","141.70199584960938","","small_airport","OC","3999","0"
"YBYA","Bryah Airport","","AU","-25.533300399780273","118.73300170898438","","small_airport","OC","3937","0"
"YBYR","Byrock Airport","Byrock","AU","-30.658232","146.394689","480","small_airport","OC","5272","0"
"YBYS","Beverley Springs Airport","Wunaamin Miliwundi Ranges","AU","-16.732756","125.439105","385","small_airport","OC","3605","0"
"YBYW","Bayswater Airport","","AU","-25.450000762939453","145.58299255371094","","small_airport","OC","3937","0"
"YCAB","Caboolture Airport","Caboolture","AU","-27.076027","152.987376","12","small_airport","OC","4429","0"
"YCAC","Cattle Creek Airport","","AU","-17.607000351","131.548995972","","small_airport","OC","3937","0"
"YCAE","Campbell Town Airport","Campbell Town","AU","-41.967224","147.530548","710","small_airport","OC","3280","0"
"YCAG","Caiguna Airport","","AU","-32.280457","125.477943","87","small_airport","OC","4265","0"
"YCAH","Coolah Airport","","AU","-31.773864","149.615322","504","small_airport","OC","3523","0"
"YCAI","Callion Airport","","AU","-30.120342","120.571334","","small_airport","OC","3937","0"
"YCAM","Cannington Station Airport","","AU","-21.875","140.89999389648438","","small_airport","OC","3937","0"
"YCAN","Cannon Hill Community Airport","Cannon Hill","AU","-12.3549","132.94495","61","small_airport","OC","3280","0"
"YCAR","Carnarvon Airport","Carnarvon","AU","-24.884337","113.666393","13","medium_airport","OC","5509","1"
"YCAS","Casino Airport","","AU","-28.881304","153.060724","86","small_airport","OC","3609","1"
"YCBA","Cobar Airport","","AU","-31.538299560546875","145.79400634765625","724","medium_airport","OC","5564","1"
"YCBB","Coonabarabran Airport","","AU","-31.3325","149.266998","2117","medium_airport","OC","4987","1"
"YCBG","Cambridge Aerodrome","Cambridge","AU","-42.827498","147.478337","67","small_airport","OC","3200","1"
"YCBP","Coober Pedy Airport","Coober Pedy","AU","-29.038312","134.722166","740","medium_airport","OC","4685","0"
"YCBR","Collarenebri Airport","","AU","-29.523239","148.578243","152","small_airport","OC","3996","0"
"YCCA","Chinchilla Airport","Chinchilla","AU","-26.771947","150.617571","1028","medium_airport","OC","3497","1"
"YCCK","Canteen Creek Airport","","AU","-20.650800704956055","135.5850067138672","","small_airport","OC","3083","0"
"YCCY","Cloncurry Airport","Cloncurry","AU","-20.668600082399998","140.503997803","616","medium_airport","OC","6562","1"
"YCDE","Cobden airport","Camperdown","AU","-38.323419","143.056626","460","small_airport","OC","3431","0"
"YCDO","Condobolin Airport","","AU","-33.06565","147.21316","650","small_airport","OC","4501","1"
"YCDS","Childers Airport","","AU","-25.2530800689","152.335395813","","small_airport","OC","3280","0"
"YCDT","Carandotta Airport","","AU","-21.966699600219727","138.61700439453125","","small_airport","OC","4921","0"
"YCDU","Ceduna Airport","","AU","-32.13059997558594","133.7100067138672","77","medium_airport","OC","5709","1"
"YCEE","Cleve Airport","","AU","-33.709702","136.505005","589","medium_airport","OC","4429","1"
"YCEL","Capella Airport","Capella","AU","-23.095104","148.006241","826","small_airport","OC","3200","0"
"YCFD","Camfield Airport","","AU","-17.021699905395508","131.32699584960938","","small_airport","OC","3805","0"
"YCFS","Coffs Harbour Airport","Coffs Harbour","AU","-30.320601","153.115997","18","medium_airport","OC","6824","1"
"YCGI","Carnegie Station Airport","","AU","-25.79746","122.942154","","small_airport","OC","6233","0"
"YCGO","Chillagoe Airport","Chillagoe","AU","-17.138386","144.528494","1110","small_airport","OC","3218","1"
"YCHK","Christmas Creek Airport","Christmas Creek Mine","AU","-22.354302","119.642603","1462","small_airport","OC","8202","1"
"YCHL","Charlton Airport","Charlton","AU","-36.25","143.300003","458","small_airport","OC","3740","0"
"YCHR","Childra Airport","","AU","-31.700000762939453","134.83299255371094","","small_airport","OC","4265","0"
"YCHT","Charters Towers Airport","","AU","-20.0431","146.272995","955","small_airport","OC","5699","0"
"YCIN","RAAF Base Curtin","Derby","AU","-17.581389","123.828333","300","medium_airport","OC","10003","1"
"YCJU","Conjuboy Airport","","AU","-18.68515","144.748292","","small_airport","OC","3280","0"
"YCKA","Curdimurka Airport","","AU","-29.476699829101562","137.08799743652344","","small_airport","OC","5249","0"
"YCKI","Croker Island Airport","","AU","-11.165","132.483002","16","small_airport","OC","4701","0"
"YCKN","Cooktown Airport","","AU","-15.443649","145.183221","26","medium_airport","OC","5338","1"
"YCKY","Cocklebiddy Airport","","AU","-32.042741","126.09122","290","small_airport","OC","3280","0"
"YCLE","Callendale Airport","","AU","-37.24330139160156","140.44500732421875","","small_airport","OC","3280","0"
"YCLQ","Cape Leveque Airport","Dampier Peninsula","AU","-16.401203","122.932148","","small_airport","OC","3937","0"
"YCLT","Collector Airport","","AU","-34.88330078125","149.41700744628906","","small_airport","OC","3280","0"
"YCLY","Coleambally Airport","","AU","-34.802158","145.846664","","small_airport","OC","3608","0"
"YCMH","Camden Haven Airport","","AU","-31.665000915527344","152.74200439453125","2","small_airport","OC","3001","0"
"YCMK","Camel Creek Airport","","AU","-18.857807","145.476481","","small_airport","OC","3001","0"
"YCMM","Cummins Town Airport","","AU","-34.253133","135.709616","","small_airport","OC","3215","0"
"YCMT","Clermont Airport","","AU","-22.7731","147.621002","908","medium_airport","OC","4301","1"
"YCMU","Cunnamulla Airport","","AU","-28.030000686645508","145.6219940185547","630","medium_airport","OC","5686","1"
"YCMW","Camooweal Airport","","AU","-19.911699","138.125","241","small_airport","OC","3500","0"
"YCNF","Camp Nifty Airport","","AU","-21.6717","121.586998","295","small_airport","OC","5577","0"
